geoid,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_pct,denom_li_pop,lowaccess_li_count,lowaccess_li_pct,denom_tot_kids,lowaccess_kids_count,lowaccess_kids_pct,denom_tot_seniors,lowaccess_seniors_count,lowaccess_seniors_pct
1400000US06037432902,6037432902,2015,3473,2528,72.790092,1140,775,67.982452,794,577,72.670029,486,327,67.283951
1400000US06037433103,6037433103,2015,6520,66,1.01227,3659,26,.71057665,1730,9,.52023119,603,11,1.8242123
1400000US06037433200,6037433200,2015,6173,5,.080997892,3641,2,.054929964,1710,1,.058479533,637,0,0
1400000US06037433302,6037433302,2015,1577,0,0,1348,0,0,538,0,0,116,0,0
1400000US06037433304,6037433304,2015,4726,0,0,2866,0,0,1236,0,0,543,0,0
1400000US06037433305,6037433305,2015,4893,0,0,3488,0,0,1659,0,0,297,0,0
1400000US06037433306,6037433306,2015,3333,746,22.382238,2506,558,22.26656,973,203,20.86331,286,55,19.23077
1400000US06037433307,6037433307,2015,3355,651,19.403875,1454,176,12.104539,1059,165,15.580736,213,69,32.394367
1400000US06037433402,6037433402,2015,4662,2185,46.868298,3142,1612,51.304901,1515,725,47.854786,292,114,39.041096
1400000US06037433403,6037433403,2015,4675,66,1.4117647,2997,46,1.5348682,1497,20,1.3360053,247,4,1.6194332
1400000US06037433505,6037433505,2015,4419,843,19.076714,2298,468,20.365536,1378,283,20.53701,316,48,15.189874
1400000US06037433506,6037433506,2015,4734,551,11.639206,3079,377,12.244235,1503,177,11.776447,343,37,10.787172
1400000US06037433601,6037433601,2015,4923,2641,53.646152,2284,1219,53.371277,1089,607,55.739212,710,362,50.985916
1400000US06037433602,6037433602,2015,2881,2406,83.512672,1664,1501,90.20433,663,547,82.503769,451,365,80.931267
1400000US06037433803,6037433803,2015,504,503,99.80159,170,177,104.11765,131,130,99.236641,69,69,100
1400000US06037433804,6037433804,2015,6371,4551,71.43306,4333,3472,80.129242,2114,1618,76.537369,406,220,54.187191
1400000US06037433901,6037433901,2015,5593,1083,19.363489,4190,726,17.326969,1837,395,21.502449,279,47,16.845879
1400000US06037433903,6037433903,2015,4434,2797,63.080738,2703,1871,69.219383,1289,837,64.934059,409,234,57.212715
1400000US06037434001,6037434001,2015,4268,3251,76.171509,2734,2066,75.566933,1264,959,75.870255,312,249,79.807693
1400000US06037434003,6037434003,2015,4202,1994,47.453594,2532,1141,45.06319,1336,609,45.583832,298,146,48.99329
1400000US06037434004,6037434004,2015,2796,125,4.4706726,1599,60,3.7523453,821,29,3.5322778,283,21,7.4204946
1400000US06037434100,6037434100,2015,5520,4118,74.601448,3299,2295,69.566536,1626,1182,72.693726,444,367,82.657661
1400000US06037460001,6037460001,2015,3727,3700,99.275558,492,463,94.10569,757,752,99.3395,754,747,99.071617
1400000US06037460002,6037460002,2015,1124,1117,99.377228,148,140,94.594597,228,227,99.561401,228,226,99.12281
1400000US06037460101,6037460101,2015,5846,4748,81.217926,943,684,72.534462,1130,931,82.389381,1091,928,85.059578
1400000US06037460200,6037460200,2015,5279,4355,82.496681,765,579,75.686272,1033,852,82.478218,832,698,83.894234
1400000US06037460301,6037460301,2015,4542,4541,99.977982,732,736,100.54645,962,962,100,568,568,100
1400000US06037460302,6037460302,2015,4440,3239,72.950447,1594,1104,69.259727,1133,832,73.433365,472,358,75.847458
1400000US06037460401,6037460401,2015,1067,853,79.943771,328,209,63.719513,253,199,78.656128,162,139,85.802467
1400000US06037460501,6037460501,2015,5351,4832,90.30088,906,776,85.651215,1328,1180,88.855423,957,875,91.431557
1400000US06037460502,6037460502,2015,4417,1121,25.379217,549,162,29.508196,1278,331,25.899843,587,139,23.679728
1400000US06037460601,6037460601,2015,6615,2495,37.717308,704,106,15.056818,1664,664,39.903847,900,373,41.444443
1400000US06037460700,6037460700,2015,5031,2606,51.798847,413,211,51.089588,1282,638,49.765991,858,489,56.993008
1400000US06037460800,6037460800,2015,3247,3183,98.028954,233,241,103.43348,591,579,97.969543,799,782,97.872337
1400000US06037460900,6037460900,2015,6998,5649,80.723061,2731,2299,84.181618,1847,1496,80.996208,651,530,81.413208
1400000US06037461000,6037461000,2015,6027,739,12.26149,2437,279,11.448503,1621,223,13.75694,648,79,12.191358
1400000US06037461100,6037461100,2015,4844,113,2.3327827,1719,29,1.6870273,1190,16,1.3445379,512,16,3.125
1400000US06037461200,6037461200,2015,4440,2874,64.729729,772,391,50.647667,994,637,64.084511,758,526,69.393143
1400000US06037461300,6037461300,2015,6636,2472,37.251358,1935,574,29.664083,1308,465,35.550457,1073,510,47.530289
1400000US06037461400,6037461400,2015,3204,1484,46.317104,589,351,59.592529,619,310,50.080776,556,171,30.755396
1400000US06037461501,6037461501,2015,3700,1863,50.351353,1484,492,33.153637,816,392,48.039215,384,206,53.645832
1400000US06037461502,6037461502,2015,6563,5875,89.516991,3692,3263,88.38028,1547,1363,88.10601,987,866,87.740631
1400000US06037461600,6037461600,2015,5826,2894,49.673874,3394,1441,42.457279,1654,860,51.995163,517,263,50.870407
1400000US06037461700,6037461700,2015,1384,1042,75.289017,158,112,70.886078,221,190,85.972847,307,203,66.123779
1400000US06037461901,6037461901,2015,5116,0,0,2253,0,0,1375,0,0,286,0,0
1400000US06037461902,6037461902,2015,1654,228,13.784764,675,90,13.333333,149,26,17.449665,207,15,7.246377
1400000US06037462001,6037462001,2015,3974,745,18.746855,2212,329,14.873418,1076,193,17.936804,223,42,18.834082
1400000US06037462002,6037462002,2015,3942,820,20.801624,2497,502,20.104124,1225,217,17.714285,258,109,42.248062
1400000US06037462100,6037462100,2015,5259,87,1.6543069,2706,34,1.2564671,1323,19,1.43613,438,7,1.5981735
1400000US06037462201,6037462201,2015,3788,0,0,1998,0,0,609,0,0,920,0,0
1400000US06037462202,6037462202,2015,2927,0,0,1310,0,0,361,0,0,170,0,0
1400000US06037462301,6037462301,2015,4642,2336,50.323135,2337,870,37.227215,1097,539,49.134003,396,210,53.030304
1400000US06037462302,6037462302,2015,2972,555,18.674294,612,158,25.816994,365,87,23.835617,271,37,13.653136
1400000US06037462400,6037462400,2015,4229,1748,41.333649,1249,402,32.185749,838,344,41.050117,593,252,42.495785
1400000US06037462500,6037462500,2015,6039,3622,59.976818,864,389,45.023148,1253,751,59.936153,927,544,58.683926
1400000US06037462600,6037462600,2015,2324,2202,94.750427,295,278,94.237289,485,464,95.670105,356,349,98.033707
1400000US06037462700,6037462700,2015,5471,4686,85.651619,1655,1343,81.148033,1021,860,84.231148,568,501,88.204224
1400000US06037462800,6037462800,2015,2915,1589,54.51115,542,171,31.549816,631,367,58.161648,324,212,65.432098
1400000US06037462900,6037462900,2015,3779,1741,46.070389,526,134,25.475285,829,418,50.422195,567,289,50.970016
1400000US06037463000,6037463000,2015,2254,150,6.6548357,340,16,4.7058825,403,36,8.9330025,410,30,7.3170733
1400000US06037463103,6037463103,2015,6167,1692,27.436356,1180,225,19.067797,1308,335,25.61162,962,353,36.694386
1400000US06037463200,6037463200,2015,3403,875,25.712606,832,160,19.23077,601,134,22.296173,681,292,42.87812
1400000US06037463300,6037463300,2015,2037,513,25.184093,213,64,30.046947,364,90,24.725275,282,75,26.595745
1400000US06037463400,6037463400,2015,5747,2476,43.083347,1444,475,32.894737,920,467,50.760868,749,380,50.734314
1400000US06037463500,6037463500,2015,5747,122,2.1228466,1169,16,1.3686912,478,23,4.8117156,650,26,4
1400000US06037463601,6037463601,2015,5714,0,0,1160,0,0,563,0,0,639,0,0
1400000US06037463602,6037463602,2015,5051,484,9.5822611,1539,161,10.461339,378,24,6.3492064,615,132,21.463415
1400000US06037463700,6037463700,2015,2236,80,3.5778174,599,13,2.1702838,288,9,3.125,549,23,4.1894355
1400000US06037463800,6037463800,2015,3888,3258,83.796295,227,200,88.105728,707,610,86.28006,814,700,85.995087
1400000US06037463900,6037463900,2015,3448,2035,59.019722,585,251,42.905983,472,304,64.406776,1062,562,52.919022
1400000US06037464000,6037464000,2015,5613,2339,41.67112,820,283,34.512196,886,380,42.889389,891,406,45.56678
1400000US06037464101,6037464101,2015,3653,3094,84.69751,472,356,75.423729,1006,845,83.996025,652,565,86.656441
1400000US06037464102,6037464102,2015,3542,3000,84.697914,458,345,75.327515,976,819,83.913933,632,548,86.708862
1400000US06037464200,6037464200,2015,5860,3861,65.887375,814,499,61.302212,1417,929,65.561043,1009,699,69.276512
1400000US06037480002,6037480002,2015,3529,431,12.213092,482,84,17.427385,721,91,12.621359,687,87,12.663755
1400000US06037480011,6037480011,2015,5119,961,18.773197,1982,390,19.677094,1102,220,19.963703,587,101,17.206133
1400000US06037480012,6037480012,2015,4763,263,5.5217299,1155,27,2.3376622,1094,59,5.3930531,578,35,6.0553632
1400000US06037480101,6037480101,2015,3908,76,1.9447287,1214,22,1.8121911,825,14,1.6969697,535,12,2.2429907
1400000US06037480102,6037480102,2015,4297,1311,30.509659,1293,167,12.9157,953,278,29.17104,628,193,30.732485
1400000US06037480201,6037480201,2015,3907,1531,39.186077,371,90,24.25876,901,371,41.176472,689,257,37.300434
1400000US06037480202,6037480202,2015,2530,951,37.588932,274,43,15.693431,581,203,34.939758,431,178,41.299305
1400000US06037480302,6037480302,2015,4255,0,0,1420,0,0,742,0,0,647,0,0
1400000US06037480303,6037480303,2015,3858,936,24.261274,1334,267,20.014992,811,200,24.660912,320,88,27.5
1400000US06037480304,6037480304,2015,4098,2827,68.984871,1717,1220,71.054161,709,493,69.534554,607,450,74.135094
1400000US06037480400,6037480400,2015,5654,620,10.965688,1682,150,8.9179544,939,114,12.140575,943,154,16.330858
1400000US06037480500,6037480500,2015,5470,933,17.056673,623,149,23.916533,1352,196,14.497042,702,111,15.811966
1400000US06037480601,6037480601,2015,2335,176,7.5374732,523,37,7.0745697,522,41,7.8544064,249,22,8.8353415
1400000US06037480602,6037480602,2015,5518,415,7.5208411,1236,86,6.9579287,1234,97,7.8606157,589,51,8.6587439
1400000US06037480702,6037480702,2015,4460,3828,85.829597,733,567,77.35334,1003,855,85.24427,739,670,90.663055
1400000US06037480703,6037480703,2015,3266,1081,33.098591,340,111,32.64706,776,249,32.087627,378,114,30.15873
1400000US06037480704,6037480704,2015,4505,1670,37.069923,955,404,42.303665,1094,391,35.740402,440,130,29.545454
1400000US06037480802,6037480802,2015,3321,1989,59.891598,807,485,60.099133,719,413,57.440891,524,324,61.832062
1400000US06037480803,6037480803,2015,3464,0,0,1353,0,0,700,0,0,474,0,0
1400000US06037480804,6037480804,2015,4998,0,0,1844,0,0,960,0,0,492,0,0
1400000US06037480901,6037480901,2015,4686,674,14.383269,2168,332,15.313653,977,139,14.227226,419,65,15.513126
1400000US06037480902,6037480902,2015,4157,4157,100,1789,1847,103.24203,873,873,100,397,397,100
1400000US06037480903,6037480903,2015,3206,2663,83.063004,1308,1202,91.896027,576,453,78.645836,570,495,86.842102
1400000US06037481001,6037481001,2015,3842,3058,79.593964,1463,1205,82.365005,610,489,80.163933,801,627,78.277153
1400000US06037481002,6037481002,2015,5446,26,.47741461,2569,8,.31140521,1001,6,.59940058,668,4,.59880239
1400000US06037481101,6037481101,2015,3812,44,1.1542498,1357,16,1.1790714,683,7,1.0248902,590,13,2.2033899
1400000US06037481102,6037481102,2015,3624,0,0,1162,0,0,699,0,0,318,0,0
1400000US06037481103,6037481103,2015,5350,4300,80.373833,1859,1458,78.42926,1144,869,75.96154,808,669,82.797028
1400000US06037481201,6037481201,2015,3728,944,25.321888,1115,234,20.986547,838,250,29.832935,442,104,23.529411
1400000US06037481203,6037481203,2015,6477,1055,16.288404,2179,439,20.146856,1398,229,16.380543,707,97,13.719943
1400000US06037481300,6037481300,2015,3153,145,4.5987949,1585,64,4.0378547,674,37,5.489614,448,18,4.0178571
1400000US06037481401,6037481401,2015,6061,830,13.69411,2720,213,7.8308825,1113,153,13.746631,769,139,18.075422
1400000US06037481403,6037481403,2015,3169,726,22.909435,1377,195,14.16122,546,130,23.809525,482,102,21.161825
1400000US06037481404,6037481404,2015,4006,918,22.915627,1740,247,14.195402,691,165,23.878437,609,130,21.34647
1400000US06037481500,6037481500,2015,4347,593,13.641592,1766,294,16.647791,762,127,16.666666,991,67,6.7608476
1400000US06037481603,6037481603,2015,3802,2356,61.967384,1391,1021,73.400429,705,437,61.985817,446,238,53.363228
1400000US06037481604,6037481604,2015,3942,3746,95.027908,1952,1802,92.315575,736,705,95.78804,434,419,96.543777
1400000US06037481605,6037481605,2015,3385,2352,69.483017,1433,1100,76.762039,677,454,67.060562,440,316,71.818184
1400000US06037481606,6037481606,2015,4871,4136,84.910698,2235,1846,82.595078,922,793,86.008675,652,538,82.515335
1400000US06037481711,6037481711,2015,4530,0,0,2202,0,0,665,0,0,849,0,0
1400000US06037481712,6037481712,2015,5225,876,16.765551,2935,469,15.979557,951,174,18.29653,858,106,12.354312
1400000US06037481713,6037481713,2015,2507,137,5.4646988,1445,67,4.6366782,401,23,5.735661,380,20,5.2631578
1400000US06037481714,6037481714,2015,2551,0,0,1480,0,0,365,0,0,610,0,0
1400000US06037481800,6037481800,2015,2596,408,15.716487,908,80,8.8105726,456,73,16.008772,590,78,13.220339
1400000US06037481901,6037481901,2015,5770,5770,100,1539,1378,89.538658,1164,1164,100,893,893,100
1400000US06037481902,6037481902,2015,3355,3227,96.184799,1182,1080,91.37056,662,652,98.489426,599,540,90.150253
1400000US06037482001,6037482001,2015,2758,2758,100,302,299,99.006622,452,452,100,879,879,100
1400000US06037482002,6037482002,2015,6947,3553,51.144379,2232,909,40.725807,1384,668,48.265896,1377,856,62.164124
1400000US06037482101,6037482101,2015,4568,120,2.6269703,2032,57,2.8051181,823,26,3.1591737,833,22,2.6410565
1400000US06037482102,6037482102,2015,2828,2418,85.502121,976,868,88.934425,512,434,84.765625,563,497,88.277084
1400000US06037482201,6037482201,2015,3813,610,15.997902,1752,202,11.52968,628,103,16.401274,692,99,14.306358
1400000US06037482202,6037482202,2015,5229,2338,44.712181,2256,1021,45.257092,974,425,43.634499,681,299,43.906021
1400000US06037482301,6037482301,2015,5162,1393,26.985664,2524,767,30.388273,1087,328,30.174793,555,111,20
1400000US06037482303,6037482303,2015,5816,1837,31.585281,3307,854,25.824009,1337,425,31.787584,580,178,30.689655
1400000US06037482304,6037482304,2015,3556,0,0,2051,0,0,943,0,0,385,0,0
1400000US06037482401,6037482401,2015,3761,511,13.586812,2015,240,11.91067,920,135,14.673913,440,52,11.818182
1400000US06037482403,6037482403,2015,1928,1041,53.993774,851,392,46.063454,401,175,43.6409,287,182,63.414635
1400000US06037482404,6037482404,2015,1882,1016,53.985123,831,382,45.968712,392,171,43.622448,281,178,63.345196
1400000US06037482502,6037482502,2015,3373,98,2.9054255,1785,57,3.1932774,802,24,2.9925187,389,11,2.8277636
1400000US06037482503,6037482503,2015,4357,203,4.6591692,2425,115,4.7422681,1044,46,4.4061303,467,17,3.6402569
1400000US06037482521,6037482521,2015,5753,5246,91.18721,1857,1933,104.09262,1256,1138,90.605095,894,826,92.393738
1400000US06037482522,6037482522,2015,4269,4269,100,1350,1266,93.777779,822,822,100,667,667,100
1400000US06037482600,6037482600,2015,6864,6864,100,1739,1917,110.23577,1202,1202,100,1581,1581,100
1400000US06037482701,6037482701,2015,4298,1655,38.506283,1232,448,36.363636,953,421,44.176285,706,220,31.161472
1400000US06037482702,6037482702,2015,2397,1848,77.096367,893,706,79.059349,436,332,76.14679,538,426,79.182159
1400000US06037482801,6037482801,2015,4072,2497,61.321217,1847,841,45.533298,817,456,55.813953,776,466,60.051548
1400000US06037500100,6037500100,2015,3831,3409,88.984596,456,397,87.061401,697,613,87.948349,777,707,90.99099
1400000US06037500202,6037500202,2015,4935,3306,66.990883,509,273,53.634579,1138,756,66.432335,1014,683,67.357002
1400000US06037500203,6037500203,2015,1596,1262,79.072685,259,206,79.536682,345,271,78.550728,297,243,81.818184
1400000US06037500204,6037500204,2015,4550,3596,79.032967,737,586,79.511536,982,773,78.716904,847,691,81.582054
1400000US06037500300,6037500300,2015,2958,2958,100,698,613,87.82235,573,573,100,400,400,100
1400000US06037500402,6037500402,2015,4898,1458,29.767252,2039,548,26.875919,1479,414,27.991886,425,139,32.705883
1400000US06037500403,6037500403,2015,3892,3891,99.974304,1268,1074,84.700317,1016,1016,100,556,556,100
1400000US06037500404,6037500404,2015,4666,4666,100,1272,1171,92.059746,1200,1200,100,595,595,100
1400000US06037500500,6037500500,2015,2594,2594,100,1415,1439,101.69611,675,675,100,354,354,100
1400000US06037500600,6037500600,2015,5687,3240,56.972042,2720,1383,50.845589,1691,934,55.233589,662,411,62.084591
1400000US06037500700,6037500700,2015,6495,596,9.1762896,2068,166,8.0270796,1543,143,9.2676601,932,99,10.622317
1400000US06037500800,6037500800,2015,5554,1396,25.135038,2500,623,24.92,1475,357,24.20339,628,188,29.936306
1400000US06037500900,6037500900,2015,6349,4487,70.672546,2523,1529,60.602459,1648,1156,70.14563,827,561,67.835548
1400000US06037501001,6037501001,2015,2618,2591,98.968681,1182,881,74.534683,813,804,98.89299,210,206,98.095238
1400000US06037501002,6037501002,2015,4858,3569,73.466446,1049,739,70.448044,1258,934,74.244835,545,397,72.84404
1400000US06037501200,6037501200,2015,5016,5016,100,1331,1275,95.792641,1365,1365,100,531,531,100
1400000US06037501301,6037501301,2015,3116,2783,89.313225,837,708,84.587814,766,672,87.728462,329,305,92.70517
1400000US06037501302,6037501302,2015,4122,3681,89.301308,1107,937,84.643181,1014,889,87.672585,435,403,92.643677
1400000US06037501400,6037501400,2015,3951,282,7.1374335,2321,168,7.2382593,1190,89,7.4789915,262,16,6.1068702
1400000US06037501501,6037501501,2015,2261,2261,100,212,203,95.754715,459,459,100,325,325,100
1400000US06037501503,6037501503,2015,5016,5016,100,1757,1880,107.00057,1312,1312,100,341,341,100
1400000US06037501504,6037501504,2015,3592,3358,93.485527,1790,1676,93.631287,828,755,91.183578,643,630,97.978226
1400000US06037501600,6037501600,2015,7898,7857,99.480881,1800,1580,87.777779,1593,1584,99.435028,1033,1026,99.322365
1400000US06037501700,6037501700,2015,3695,2902,78.538567,928,611,65.840515,958,746,77.870567,498,418,83.935745
1400000US06037501802,6037501802,2015,3326,670,20.144318,1161,149,12.833764,766,155,20.234987,391,74,18.925831
1400000US06037501803,6037501803,2015,4702,2990,63.589962,2917,1851,63.455605,1466,925,63.096863,270,168,62.222221
1400000US06037501804,6037501804,2015,2131,648,30.408258,1119,416,37.176048,581,200,34.423409,168,32,19.047619
1400000US06037501900,6037501900,2015,4267,86,2.0154676,1014,23,2.2682445,1154,23,1.9930676,393,8,2.0356233
1400000US06037502003,6037502003,2015,2692,420,15.601783,1374,195,14.19214,815,123,15.092025,198,30,15.151515
1400000US06037502004,6037502004,2015,4359,4114,94.379448,1677,1796,107.09601,1330,1257,94.511276,279,263,94.265236
1400000US06037502005,6037502005,2015,4197,1547,36.859661,1673,434,25.941423,1146,436,38.045376,377,124,32.891247
1400000US06037502100,6037502100,2015,5140,3512,68.326851,1509,1067,70.709076,1279,898,70.211105,882,587,66.553291
1400000US06037502200,6037502200,2015,6492,391,6.0227971,2080,129,6.2019229,1712,63,3.6799066,727,109,14.993122
1400000US06037502303,6037502303,2015,8393,3424,40.795902,4477,1725,38.530266,2428,945,38.920921,829,390,47.044632
1400000US06037502401,6037502401,2015,4747,1665,35.074783,1613,592,36.701797,1200,443,36.916668,606,190,31.353136
1400000US06037502402,6037502402,2015,3823,79,2.0664399,1312,35,2.6676829,980,21,2.1428571,464,9,1.9396552
1400000US06037502500,6037502500,2015,4215,2848,67.568207,1706,1319,77.315361,1162,722,62.134251,496,380,76.6129
1400000US06037502602,6037502602,2015,4321,58,1.3422819,1709,25,1.4628438,1219,16,1.3125513,445,5,1.1235955
1400000US06037502603,6037502603,2015,3636,1634,44.939495,974,400,41.06776,960,427,44.479168,418,184,44.019138
1400000US06037502604,6037502604,2015,3509,1577,44.941578,939,386,41.107563,926,413,44.600433,404,178,44.059406
1400000US06037502700,6037502700,2015,6919,4439,64.15667,2354,1607,68.266777,1844,1210,65.618217,884,574,64.932129
1400000US06037502801,6037502801,2015,6231,992,15.920398,1688,269,15.936019,1591,248,15.587681,723,113,15.629322
1400000US06037502901,6037502901,2015,5413,1146,21.171255,1093,323,29.551693,1419,326,22.973925,541,91,16.820702
1400000US06037503000,6037503000,2015,6057,1565,25.837873,3332,1068,32.052822,1977,503,25.442591,325,88,27.076923
1400000US06037503103,6037503103,2015,5004,135,2.6978416,1849,56,3.0286641,1455,39,2.6804123,361,12,3.3240998
1400000US06037503104,6037503104,2015,2719,700,25.744759,1111,316,28.442844,898,215,23.942093,182,68,37.362637
1400000US06037503105,6037503105,2015,3634,2083,57.319759,1239,880,71.025017,1062,655,61.676083,239,95,39.748955
1400000US06037503106,6037503106,2015,3795,874,23.030304,1337,499,37.322365,1087,248,22.815088,365,35,9.5890408
1400000US06037503201,6037503201,2015,3912,3655,93.430473,1090,955,87.614677,949,883,93.045311,538,506,94.052048
1400000US06037503202,6037503202,2015,4462,225,5.042582,1716,95,5.5361304,1167,20,1.713796,532,89,16.729322
1400000US06037503301,6037503301,2015,3394,21,.61873895,536,2,.37313432,870,6,.68965518,352,3,.85227275
1400000US06037503302,6037503302,2015,6271,1750,27.906235,2190,479,21.872147,1720,455,26.453489,475,153,32.210526
1400000US06037503401,6037503401,2015,6593,3848,58.364933,819,489,59.706959,1513,877,57.96431,929,612,65.877289
1400000US06037503402,6037503402,2015,4323,13,.30071709,1025,4,.39024389,1096,3,.27372262,565,2,.3539823
1400000US06037503501,6037503501,2015,6460,2600,40.247677,2431,1098,45.166599,1825,809,44.328766,523,184,35.181644
1400000US06037503502,6037503502,2015,4060,691,17.019705,1198,260,21.702839,1092,186,17.032967,464,86,18.534483
1400000US06037503601,6037503601,2015,4157,1329,31.970171,723,276,38.174274,975,333,34.153847,723,186,25.726141
1400000US06037503602,6037503602,2015,3793,2867,75.586609,738,579,78.455284,785,595,75.796181,698,556,79.656158
1400000US06037503701,6037503701,2015,4717,4454,94.424423,1513,1229,81.229347,1137,1074,94.459106,593,554,93.423271
1400000US06037503702,6037503702,2015,4872,4484,92.036125,1227,1145,93.317032,1178,1093,92.784378,644,584,90.683228
1400000US06037503704,6037503704,2015,4490,4351,96.904228,901,951,105.54939,774,749,96.770027,1080,1060,98.148148
1400000US06037503705,6037503705,2015,3514,3399,96.727379,712,747,104.91573,615,593,96.422768,831,815,98.074608
1400000US06037503801,6037503801,2015,4069,3077,75.620544,984,832,84.552849,1021,770,75.41626,461,343,74.403473
1400000US06037503802,6037503802,2015,5054,1385,27.404036,1131,312,27.586206,1135,308,27.136564,574,188,32.752613
1400000US06037503901,6037503901,2015,2700,958,35.48148,431,114,26.450115,582,200,34.364262,385,139,36.103897
1400000US06037503902,6037503902,2015,4635,2846,61.402374,861,635,73.75145,1099,669,60.87352,625,361,57.759998
1400000US06037504001,6037504001,2015,5709,821,14.380802,572,100,17.482517,759,30,3.9525692,650,16,2.4615386
1400000US06037504002,6037504002,2015,5383,2898,53.836151,741,560,75.573547,1275,665,52.156864,675,322,47.703705
1400000US06037504101,6037504101,2015,5126,1437,28.033554,1653,379,22.928009,1250,377,30.16,689,133,19.303339
1400000US06037504200,6037504200,2015,5642,1781,31.56682,3738,925,24.745853,1615,381,23.591331,797,509,63.864491
1400000US06037530005,6037530005,2015,4346,2397,55.154163,959,478,49.843586,678,364,53.687317,1115,564,50.582958
1400000US06037530006,6037530006,2015,3963,1502,37.900581,1147,480,41.848301,931,377,40.494091,443,192,43.340858
1400000US06037530007,6037530007,2015,6647,4172,62.765156,2055,1146,55.766422,1351,833,61.658031,1306,887,67.917305
1400000US06037530101,6037530101,2015,5398,1512,28.010374,2682,811,30.238628,1470,434,29.523809,764,229,29.973822
1400000US06037530102,6037530102,2015,5116,1352,26.426895,2037,580,28.473246,1149,314,27.328112,1044,226,21.647511
1400000US06037530202,6037530202,2015,4056,867,21.37574,907,195,21.499449,956,195,20.39749,618,148,23.948219
1400000US06037530203,6037530203,2015,3238,305,9.4193945,1367,83,6.0716896,836,45,5.3827753,353,70,19.830029
1400000US06037530204,6037530204,2015,3682,2136,58.011951,2001,1095,54.722637,1067,656,61.480785,331,170,51.359516
1400000US06037530301,6037530301,2015,2168,364,16.789667,1210,189,15.619835,580,94,16.206896,245,38,15.510204
1400000US06037530302,6037530302,2015,6556,1684,25.686394,3727,809,21.706467,1851,389,21.015667,702,220,31.339031
1400000US06037530400,6037530400,2015,3683,2751,74.694542,1707,1638,95.957817,1014,783,77.218933,611,455,74.468086
1400000US06037530500,6037530500,2015,4567,4567,100,2712,2740,101.03245,1305,1305,100,503,503,100
1400000US06037530603,6037530603,2015,5016,4577,91.248009,3069,2584,84.196808,1495,1343,89.832779,466,438,93.991417
1400000US06037530700,6037530700,2015,2213,2213,100,1286,1270,98.755829,660,660,100,166,166,100
1400000US06037530801,6037530801,2015,6325,4782,75.604744,3484,2794,80.195175,2118,1573,74.268181,429,321,74.825172
1400000US06037530802,6037530802,2015,3664,2984,81.441048,1688,1454,86.137444,1113,883,79.335129,353,301,85.269119
1400000US06037530901,6037530901,2015,4080,0,0,2100,0,0,1385,0,0,289,0,0
1400000US06037530902,6037530902,2015,4160,59,1.4182693,3385,49,1.4475628,1308,9,.6880734,533,29,5.4409003
1400000US06037531000,6037531000,2015,5628,1306,23.205402,2355,645,27.388535,1795,420,23.398329,484,117,24.173553
1400000US06037531101,6037531101,2015,5089,966,18.982119,2971,828,27.869404,1626,325,19.9877,469,91,19.402985
1400000US06037531102,6037531102,2015,3547,764,21.53933,1838,379,20.620239,1186,234,19.730185,339,77,22.713863
1400000US06037531201,6037531201,2015,5333,4485,84.099007,3767,3284,87.178123,1747,1480,84.71666,379,320,84.432716
1400000US06037531202,6037531202,2015,4747,3576,75.331787,2712,2332,85.988197,1577,1169,74.12809,292,234,80.136986
1400000US06037531301,6037531301,2015,5601,4531,80.896271,3824,3086,80.700836,1898,1541,81.190727,411,344,83.698296
1400000US06037531302,6037531302,2015,6707,4916,73.296555,4632,3077,66.429192,2291,1678,73.243126,415,304,73.253014
1400000US06037531502,6037531502,2015,3273,1207,36.877483,2373,772,32.532658,1151,407,35.360558,214,77,35.981308
1400000US06037531503,6037531503,2015,3115,2023,64.943817,2540,1419,55.866142,1011,622,61.523243,214,162,75.700935
1400000US06037531504,6037531504,2015,4414,1585,35.908474,3488,1240,35.550457,1378,468,33.962265,379,152,40.105541
1400000US06037531602,6037531602,2015,4494,272,6.0525146,3795,161,4.242424,1382,93,6.7293777,392,16,4.0816326
1400000US06037531603,6037531603,2015,3568,1033,28.951794,1973,628,31.8297,1128,327,28.989361,295,75,25.423729
1400000US06037531604,6037531604,2015,3580,0,0,2967,0,0,1078,0,0,319,0,0
1400000US06037531701,6037531701,2015,5718,0,0,3111,0,0,1835,0,0,438,0,0
1400000US06037531702,6037531702,2015,4754,2813,59.171223,2594,1897,73.130302,1441,873,60.582928,398,240,60.301506
1400000US06037531800,6037531800,2015,5066,631,12.455586,2841,366,12.882788,1630,208,12.760736,377,60,15.915119
1400000US06037531901,6037531901,2015,6499,2902,44.653023,3744,1467,39.182693,1947,852,43.759628,576,264,45.833332
1400000US06037531902,6037531902,2015,4075,4075,100,1718,1814,105.58789,1114,1114,100,428,428,100
1400000US06037532001,6037532001,2015,3415,1601,46.881405,1787,902,50.475658,923,439,47.562298,509,211,41.453831
1400000US06037532002,6037532002,2015,3151,1831,58.108536,1676,1017,60.680191,920,571,62.065216,369,163,44.173443
1400000US06037532101,6037532101,2015,6660,3499,52.537537,3753,1904,50.732746,2186,1127,51.555351,408,213,52.205883
1400000US06037532102,6037532102,2015,3574,3527,98.684944,1083,982,90.674057,948,935,98.628693,457,453,99.124725
